"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0045730","GO:0045730","respiratory burst",34,0.636633763244744,1.72532155020351,0.0021647879765883,0.0161920481072395,0.0124272383052306,1993,"tags=47%, list=12%, signal=41%","6280/1043/56833/100133941/5880/1536/1535/79415/5294/653361/5293/2896/4688/64581/4689/3055"
"GO:0046479","GO:0046479","glycosphingolipid catabolic process",16,0.76193989790496,1.76315881473946,0.00217894504437437,0.016276662589961,0.0124921790918371,2582,"tags=38%, list=16%, signal=32%","129807/2629/5580/2720/4074/10825"
"GO:0032735","GO:0032735","positive regulation of interleukin-12 production",33,0.651082143443428,1.74944158457094,0.00218709063332531,0.0163162093922913,0.0125225308752257,1626,"tags=39%, list=10%, signal=36%","4050/1236/7805/3394/3965/3659/3663/4192/81622/6850/7292/64581/958"
"GO:0042073","GO:0042073","intraciliary transport",46,-0.593654516638491,-1.72683032170124,0.0021964338304026,0.0163645760124527,0.0125596517824008,3707,"tags=65%, list=23%, signal=50%","22858/11158/4117/23059/80173/29922/80199/166379/9742/55112/112752/56912/64792/7275/26146/403/150737/57728/26160/8100/5108/79809/28981/57539/51626/6103/92104/27152/167691/79659"
"GO:0007224","GO:0007224","smoothened signaling pathway",131,-0.44914028123034,-1.56030902507476,0.00221560089898228,0.0164705040292143,0.012640950497596,2877,"tags=34%, list=18%, signal=28%","80199/3280/9742/2131/6608/3339/10399/23322/56912/26146/200894/403/79867/79600/57728/8945/26160/2121/7048/146057/84455/132884/6422/27077/55212/51473/2619/79809/199221/28981/5167/26123/57545/139411/2737/9231/79583/27152/64927/50937/79659/2719/2263/2255"
"GO:0010720","GO:0010720","positive regulation of cell development",369,0.364500574576774,1.37684782095147,0.00221640826677648,0.0164705040292143,0.012640950497596,1949,"tags=22%, list=12%, signal=20%","6664/259307/8140/1869/7804/11006/7535/54440/3594/3932/3561/3575/50943/259266/7852/51176/5788/941/284403/101/3122/3123/8651/864/9308/3559/972/9840/3965/3553/3071/942/9398/920/2335/8477/7516/4192/6498/7305/79006/8482/50848/6688/1230/4860/4067/3091/3635/399/27185/84807/3984/10507/2124/51393/10385/11344/6790/6850/7133/10125/5604/7292/10288/7422/64581/26011/695/7040/8111/64410/939/745/10456/1627/6597/3976/8772/3059/7472/84079"
"GO:0001570","GO:0001570","vasculogenesis",66,-0.538604587323167,-1.6684611028505,0.00224272675812165,0.0166444649934787,0.0127744638335498,2864,"tags=39%, list=18%, signal=33%","23414/57007/6608/8829/161742/9444/6237/51162/10370/54922/10352/7048/5159/10266/3791/7075/80864/4882/3696/10413/947/6910/25976/857/7049/4915"
"GO:0051147","GO:0051147","regulation of muscle cell differentiation",119,-0.459760045713586,-1.57505919102464,0.00226558490849772,0.0167923275212746,0.0128879468751739,3511,"tags=37%, list=22%, signal=29%","3915/6474/1827/6830/27086/30008/84525/4666/22954/84193/4853/659/348093/4303/84466/4855/5587/650/6935/79365/6604/23411/93145/657/596/221476/4089/10818/28514/3912/27250/8324/93166/5997/84814/4811/9472/3479/284217/3908/406937/3815/2263/3084"
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis",45,0.597261195333394,1.69012235818545,0.00227685781630325,0.0168512059151828,0.0129331354657265,2011,"tags=36%, list=12%, signal=31%","284340/6352/1236/6504/5880/9750/972/3071/728/4192/5795/7060/1240/719/59341/79647"
"GO:0031507","GO:0031507","heterochromatin formation",129,0.465752692018356,1.55638220481132,0.00227941862606632,0.0168512059151828,0.0129331354657265,4002,"tags=40%, list=25%, signal=31%","100048912/29128/90853/8332/8335/2146/8969/3014/8329/4001/84823/85235/1786/57673/92815/51548/317772/3020/1017/3070/3015/672/57169/11335/6597/8338/9555/1788/3066/64783/8330/79813/84444/163589/29890/3065/22893/3012/23347/55766/10155/55196/3720/8085/53615/3930/11177/10919/56165/10322/8091/11176"
"GO:0060972","GO:0060972","left/right pattern formation",108,-0.457979050044129,-1.54396185545028,0.00228240267449665,0.0168514943270578,0.0129333568190153,3399,"tags=37%, list=21%, signal=29%","23059/57669/80173/6909/29922/64321/168507/65009/4853/123872/9742/4087/6608/5991/23322/339829/25914/83852/58495/200894/10370/26160/7048/8481/27031/28514/55212/80114/57545/51626/129880/5311/92/23500/5046/79659/1767/128344/9464/2255"
"GO:0051052","GO:0051052","regulation of DNA metabolic process",447,0.357233051909231,1.3709380427848,0.00229961675828639,0.0169567101687046,0.0130141089467863,3512,"tags=28%, list=22%, signal=23%","993/80119/990/5588/3575/4171/50943/3009/3838/2305/5788/6282/4751/10721/9212/8317/8914/5347/3014/983/79733/116028/10635/2672/4173/30009/115004/4174/5984/23381/142/7454/81620/63922/7203/10459/27097/4172/940/56893/641/5531/7468/5371/7037/51547/51548/8110/4175/7292/5580/22948/56970/5111/4931/7422/78996/4176/7040/958/1017/83933/57332/84309/1663/672/79677/6597/890/90381/1736/23560/8607/2735/84501/10926/2070/7124/6944/581/29844/5591/2271/83443/8313/79035/57662/79697/207/6599/5888/56897/9466/27101/9400/2187/1763/79913/91607/27154/1111/6874/6598/92797/55257/5985/10445/64110/84893/10629/10097/23347/84464/2521/1660/6877/2956/253980/7913/4436/10155/79184/5609/55010/29086/121260"
"GO:0032740","GO:0032740","positive regulation of interleukin-17 production",21,0.735826196952081,1.79055787005833,0.00230780539827242,0.0169951898184231,0.0130436417009992,2902,"tags=67%, list=18%, signal=55%","114836/8140/5588/4063/4615/64170/695/7040/7297/3600/64127/5245/51043/51561"
"GO:0048167","GO:0048167","regulation of synaptic plasticity",175,-0.407622253739359,-1.47353550366338,0.0023360923254492,0.0171813885426997,0.0131865473978813,2180,"tags=22%, list=13%, signal=19%","25/2149/116443/23230/6900/22941/130574/152330/2043/351/5532/4776/3745/85358/80863/57616/4131/4130/392862/4763/2670/6622/6812/2894/10858/5621/4137/6376/9145/2892/388336/91851/4311/6285/23237/3815/5649/4915/5764"
"GO:0050930","GO:0050930","induction of positive chemotaxis",10,-0.831529154938519,-1.74444356705803,0.00234339593158818,0.0172129801290726,0.0132107936309518,539,"tags=30%, list=3%, signal=29%","6387/4908/2255"
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",297,-0.371028836584779,-1.39994754759331,0.00235582880398116,0.0172821184825387,0.0132638566399587,1753,"tags=20%, list=11%, signal=18%","351/23239/253260/7010/23411/5290/284/22863/5159/54206/10451/3791/375033/847/65018/8660/29997/4763/80243/10979/10253/27244/5728/2621/2260/3488/4921/3082/2241/5783/6934/5154/9863/10411/3480/90865/6376/3479/1956/3667/1634/5295/5156/5627/222950/9037/406937/2625/2247/3815/4916/4908/80310/57624/5649/2066/4036/4915/5288"
"GO:0050974","GO:0050974","detection of mechanical stimulus involved in sensory perception",31,-0.635912176579831,-1.70787948990816,0.00238577036747495,0.0174793572889778,0.0134152354917521,675,"tags=19%, list=4%, signal=19%","4609/6387/3673/3736/3776/3815"
"GO:0048839","GO:0048839","inner ear development",148,-0.437563203556048,-1.55255295847946,0.0024025291310491,0.0175796313144028,0.0134921948239828,1725,"tags=18%, list=11%, signal=16%","8100/25945/6385/8323/2487/8642/28514/10253/2260/55084/64072/2737/4919/2103/168667/3479/9096/9481/3776/2625/2247/4916/375611/2263/8516/2255/2299"
"GO:0042573","GO:0042573","retinoic acid metabolic process",16,-0.755578796031986,-1.77777280840735,0.00243707725709807,0.017809650147018,0.0136687320247538,286,"tags=31%, list=2%, signal=31%","83875/8854/124/130/125"
"GO:0045814","GO:0045814","negative regulation of gene expression, epigenetic",159,0.430680201926653,1.47773563023846,0.00246217587395836,0.0179701152433543,0.013791887414278,4002,"tags=39%, list=25%, signal=30%","100048912/29128/90853/8332/8335/2146/8969/3014/8329/4001/84823/85235/1786/57673/92815/51547/51548/317772/79723/3020/1017/3070/3015/672/57169/11335/6597/8338/9555/195814/5987/1788/26147/3066/64783/8330/79813/84444/163589/4591/29890/3065/1111/22893/54906/3012/348262/23347/9734/55766/10155/55196/3720/8085/53615/3930/11177/10919/56165/10322/8091/11176"
"GO:0021702","GO:0021702","cerebellar Purkinje cell differentiation",11,-0.816153702441667,-1.72598401072531,0.00247491735146552,0.0180400981975614,0.01384559864608,1754,"tags=45%, list=11%, signal=41%","25809/538/91137/79809/93986"
"GO:0008544","GO:0008544","epidermis development",270,-0.381574449827536,-1.43165136747885,0.00248690168619159,0.0181043911557103,0.0138949428616463,2877,"tags=27%, list=18%, signal=23%","80199/3280/55283/79755/2131/8609/6608/3714/3914/340481/25928/10427/9497/3872/23086/9314/3852/11078/5048/3643/4233/182/58495/5530/242/114803/135228/26524/26160/4804/538/8323/301/596/9475/23254/5493/54206/4089/55366/2252/28514/4763/10413/1294/2260/25833/3488/10628/4664/222223/60485/64072/224/5650/3204/5154/27152/60401/1956/7022/9079/60529/2247/4909/79987/204219/2263/3866/2255/1308/3861/8626"
"GO:0048864","GO:0048864","stem cell development",77,-0.519975248010601,-1.66230118893444,0.00249278615485925,0.018124170747274,0.0139101235044109,2236,"tags=32%, list=14%, signal=28%","10505/182/58495/10370/30812/7869/657/1909/596/6591/1947/83989/223117/10512/57556/1910/56920/80031/8854/9037/2247/9464/2066/3084/6663"
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",31,0.643956140168278,1.69981689828194,0.00250000752536306,0.0181536079443241,0.0139327162647805,1146,"tags=19%, list=7%, signal=18%","1029/993/9088/990/8851/641"
"GO:0014032","GO:0014032","neural crest cell development",73,-0.529107142142043,-1.67395232929301,0.00250362435553255,0.0181568296100852,0.0139351888616927,2236,"tags=32%, list=14%, signal=27%","10505/182/58495/10370/30812/7869/657/1909/6591/1947/83989/223117/10512/57556/1910/56920/80031/8854/9037/9464/2066/3084/6663"
"GO:0000910","GO:0000910","cytokinesis",165,0.431866577702652,1.48947063593031,0.00253562576730805,0.0183656337221983,0.0140954439722974,1487,"tags=18%, list=9%, signal=16%","332/128239/24137/990/9700/55143/55165/9928/9493/9212/5347/79733/1894/23157/994/54443/3925/10112/29127/10755/1731/375/11113/84440/675/10801/6790/1072/5300"
"GO:0061351","GO:0061351","neural precursor cell proliferation",126,-0.44004565850747,-1.51455821197786,0.00254837382631339,0.0184346334186665,0.0141484005634167,1514,"tags=23%, list=9%, signal=21%","6604/2316/8323/5108/55198/388610/10818/2309/4763/58155/54820/2260/644943/2737/55679/4781/85458/6376/3479/50937/3400/3736/2247/4916/2263/5803/4036/6663/5764"
"GO:0061448","GO:0061448","connective tissue development",254,-0.388329605511613,-1.45987251934739,0.00255309850128202,0.0184454919499188,0.0141567343797828,1707,"tags=22%, list=11%, signal=20%","30812/2121/7048/23411/538/657/2494/5290/285590/4041/2487/5159/6591/54206/1958/583/4090/116039/4882/3690/3696/7067/84159/64641/3232/140606/84649/150356/2260/9658/79068/2690/57561/2737/2822/947/389084/4256/4781/2202/11145/3202/5745/23111/3479/4023/3400/59/2625/7704/2247/10891/4969/9464/130497/80310"
"GO:0035864","GO:0035864","response to potassium ion",16,-0.753369538911088,-1.77257473077873,0.00259558296153571,0.018728783992317,0.0143741582471985,821,"tags=31%, list=5%, signal=30%","8912/1740/6558/375611/477"
"GO:0070486","GO:0070486","leukocyte aggregation",13,0.798838625763338,1.76994109431472,0.00260159776874226,0.0187485421067295,0.0143893224064599,1103,"tags=54%, list=7%, signal=50%","6280/6279/7535/5880/3553/6793/10507"
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis",29,-0.660460361294779,-1.75083896433643,0.00265173319318272,0.0189802068676142,0.0145671228410542,1774,"tags=41%, list=11%, signal=37%","7482/30812/4804/10818/2260/2246/10252/947/54361/2625/2247/2255"
"GO:0097396","GO:0097396","response to interleukin-17",16,0.755602665437428,1.74849421019925,0.00265933334617477,0.0189802068676142,0.0145671228410542,1056,"tags=25%, list=7%, signal=23%","3627/3553/9641/7186"
"GO:0097398","GO:0097398","cellular response to interleukin-17",16,0.755602665437428,1.74849421019925,0.00265933334617477,0.0189802068676142,0.0145671228410542,1056,"tags=25%, list=7%, signal=23%","3627/3553/9641/7186"
"GO:0002026","GO:0002026","regulation of the force of heart contraction",17,-0.736957214220025,-1.73982364064793,0.00265768950271835,0.0189802068676142,0.0145671228410542,356,"tags=29%, list=2%, signal=29%","493/4634/5350/857/477"
"GO:0001942","GO:0001942","hair follicle development",75,-0.525462005437876,-1.66764369303828,0.00265847153549363,0.0189802068676142,0.0145671228410542,1830,"tags=28%, list=11%, signal=25%","114803/135228/4804/538/8323/596/4089/55366/2252/4763/3488/60485/5154/27152/1956/7022/9079/60529/2263/2255/8626"
"GO:0022404","GO:0022404","molting cycle process",77,-0.518515543026193,-1.65763467963355,0.00265232116792716,0.0189802068676142,0.0145671228410542,1830,"tags=27%, list=11%, signal=24%","114803/135228/4804/538/8323/596/4089/55366/2252/4763/3488/60485/5154/27152/1956/7022/9079/60529/2263/2255/8626"
"GO:0022405","GO:0022405","hair cycle process",77,-0.518515543026193,-1.65763467963355,0.00265232116792716,0.0189802068676142,0.0145671228410542,1830,"tags=27%, list=11%, signal=24%","114803/135228/4804/538/8323/596/4089/55366/2252/4763/3488/60485/5154/27152/1956/7022/9079/60529/2263/2255/8626"
"GO:0045787","GO:0045787","positive regulation of cell cycle",278,0.38675519487425,1.41681849792619,0.00266028065498542,0.0189802068676142,0.0145671228410542,2001,"tags=22%, list=12%, signal=20%","6241/993/332/11065/57082/990/991/10403/9700/25886/51514/51176/6491/23397/55143/9928/2146/699/9493/9212/8317/983/79733/3553/10635/891/1894/994/9787/10051/2237/1978/10615/348654/29127/10755/940/64151/11113/6929/84440/675/6737/6790/10733/811/5359/55920/3054/7040/23636/1663/79677/8379/54892/3619/7042/11200/9555/51529/84967"
"GO:2000320","GO:2000320","negative regulation of T-helper 17 cell differentiation",13,0.797969500800643,1.76801542380011,0.00266787962927196,0.0189970028443252,0.0145800135886468,665,"tags=31%, list=4%, signal=30%","430/3718/50943/30009"
"GO:1902222","GO:1902222","erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process",12,0.802481483485624,1.72779411464407,0.00266927477924458,0.0189970028443252,0.0145800135886468,2202,"tags=50%, list=14%, signal=43%","259307/6999/8564/8942/125061/23498"
"GO:0072540","GO:0072540","T-helper 17 cell lineage commitment",22,0.715641198702269,1.78063240358723,0.0026799156989921,0.0190490405337053,0.0146199520054855,665,"tags=27%, list=4%, signal=26%","114836/3594/3718/4063/3662/30009"
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle",99,0.483678639680188,1.56179409222946,0.00271735870381748,0.0192912239494337,0.0148058254046317,2068,"tags=24%, list=13%, signal=21%","993/9088/990/63967/1063/51514/9928/9212/8317/5347/983/891/29933/994/64859/641/55743/6790/60672/55920/1017/672/90381/23560"
"GO:0045579","GO:0045579","positive regulation of B cell differentiation",16,0.754861120020869,1.74677824501442,0.0027279603633518,0.0193185509889839,0.0148267986397912,1735,"tags=44%, list=11%, signal=39%","3561/3071/6688/3635/6850/695/939"
"GO:0030900","GO:0030900","forebrain development",323,-0.367638956091422,-1.39650199357918,0.00272541789426919,0.0193185509889839,0.0148267986397912,1782,"tags=22%, list=11%, signal=20%","238/7482/54407/2316/145258/999/5802/84750/2353/85358/538/657/4628/3337/146057/5108/55118/2145/583/23353/10818/552/4763/79809/5728/3912/4983/54820/2260/223117/10579/6867/139411/26468/9353/80055/9001/10395/5592/2737/4781/27145/6387/85458/79633/482/23236/358/56920/1956/7022/1902/50937/54361/79659/91584/3400/1767/3736/8854/9037/2247/2263/5649/2066/93986/4036/2255/477/4915"
"GO:0033628","GO:0033628","regulation of cell adhesion mediated by integrin",46,0.589427121259094,1.68067806317289,0.00273956128678162,0.019376723959165,0.0148714458245435,1894,"tags=35%, list=12%, signal=31%","6352/916/8631/5777/5328/4582/3071/9404/83706/4067/5294/10519/6850/5140/7042/3976"
"GO:0002064","GO:0002064","epithelial cell development",189,-0.404088681285703,-1.46879834139155,0.00275518469747601,0.0194631689369849,0.0149377914982065,2780,"tags=30%, list=17%, signal=25%","5916/6608/546/340481/688/2150/5991/3295/23086/5926/4855/406/4233/182/7414/9223/283571/7082/2316/30812/5802/1909/2494/9475/2487/3791/10818/54768/1003/28514/26084/7431/10413/10152/54538/353116/7122/51421/5243/5138/91663/122786/7111/2241/2947/9863/3572/10411/3202/23236/1910/7022/2099/59/168002/5241/8626"
"GO:0017157","GO:0017157","regulation of exocytosis",155,0.435505888266427,1.49087711640627,0.00276083161289695,0.0194790117003654,0.0149499506639056,1721,"tags=22%, list=11%, signal=20%","774/285180/8618/3134/5880/8832/3965/3071/6813/2207/3689/11314/6688/201294/1020/4067/326624/1731/23400/8372/729230/6857/192683/6804/55503/84062/6850/5865/8673/6382/5579/2213/64780/57617"
"GO:0060142","GO:0060142","regulation of syncytium formation by plasma membrane fusion",23,0.693938572203817,1.73497418098328,0.00278170838350134,0.0196021371556585,0.0150444482447078,837,"tags=26%, list=5%, signal=25%","4283/3627/963/9750/8740/7305"
"GO:0045063","GO:0045063","T-helper 1 cell differentiation",26,0.688836345629913,1.76044656901508,0.00279244857031023,0.0196294726281513,0.0150654279520681,1675,"tags=38%, list=10%, signal=35%","430/3594/3718/51176/941/6693/30009/6775/7292/3595"
"GO:0001945","GO:0001945","lymph vessel development",32,-0.639063674974877,-1.73798546060104,0.00279132196158121,0.0196294726281513,0.0150654279520681,1983,"tags=38%, list=12%, signal=33%","283571/5784/94/5532/3791/7075/4882/2324/2247/147372/26095/79987"
"GO:0071360","GO:0071360","cellular response to exogenous dsRNA",14,0.755752548412407,1.70787002247325,0.00280258682582824,0.0196765666471033,0.0151015721502814,1943,"tags=43%, list=12%, signal=38%","4940/4938/115004/64135/3434/23586"
"GO:0002685","GO:0002685","regulation of leukocyte migration",195,0.420150985087309,1.46891457969271,0.00281383187073616,0.0197313063288631,0.0151435843198029,1896,"tags=24%, list=12%, signal=21%","3627/430/284340/2833/6352/1236/11151/56833/6351/6504/5880/6693/101/9750/63940/972/3965/6348/3071/3383/4615/7941/728/4192/8740/6793/11314/3676/6688/1230/4067/5795/729230/4282/7060/811/7422/1240/81704/7040/719/59341/8784/2185/11240/8772"
"GO:0009988","GO:0009988","cell-cell recognition",48,0.587536843901489,1.68730742805805,0.00284425650676915,0.0199202395737247,0.0152885887344468,2177,"tags=23%, list=13%, signal=20%","2525/1236/923/5551/1794/84868/7203/22948/81704/30815/226"
"GO:0071624","GO:0071624","positive regulation of granulocyte chemotaxis",23,0.691960190670408,1.73002786294003,0.00285257898822156,0.0199541038760437,0.0153145792547424,1708,"tags=39%, list=11%, signal=35%","1236/5880/9750/972/3071/728/4192/7060/719"
"GO:0060294","GO:0060294","cilium movement involved in cell motility",112,-0.454134906442854,-1.54259216411673,0.0028593073270625,0.0199767478943243,0.0153319583169523,2795,"tags=27%, list=17%, signal=22%","144406/54970/84071/11092/339829/23230/113746/7320/54585/25809/151254/117155/55779/147700/583/3633/80217/28981/80127/64800/401024/1768/56171/79846/79925/79659/7802/1767/54777/79645"
"GO:0007517","GO:0007517","muscle organ development",281,-0.375023854976672,-1.41229604577524,0.00290092494595711,0.0202427957814227,0.0155361474640989,1732,"tags=20%, list=11%, signal=18%","5532/30812/145258/3164/2121/23411/2353/467/657/1909/6261/596/9318/4089/1958/1960/28514/257194/4763/6444/84159/9456/57496/1959/4223/7168/8912/6840/6525/4609/6443/3679/1073/3479/8910/3908/6876/50937/858/3131/9099/4638/1410/406937/6285/57158/60529/857/7049/2263/1756/93986/2273/4036/339855/3084"
"GO:0000281","GO:0000281","mitotic cytokinesis",91,0.504352607135286,1.60320132710068,0.00292087982234025,0.0203324505394537,0.015604956612631,1387,"tags=20%, list=9%, signal=18%","332/128239/24137/9700/55143/55165/9493/9212/5347/1894/23157/54443/3925/10112/29127/375/11113/1072"
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis",114,0.466165819766823,1.53187572763181,0.00292049878673741,0.0203324505394537,0.015604956612631,1387,"tags=18%, list=9%, signal=16%","332/128239/24137/9700/55143/55165/9493/9212/5347/1894/23157/54443/3925/10112/29127/1731/375/11113/10801/1072"
"GO:0099505","GO:0099505","regulation of presynaptic membrane potential",18,-0.733677962615778,-1.75531253730923,0.00300644633030705,0.02087728871604,0.0160231145759339,450,"tags=22%, list=3%, signal=22%","2892/2901/2899/2893"
"GO:0010463","GO:0010463","mesenchymal cell proliferation",40,-0.605316960663772,-1.71550353047661,0.00300561973916811,0.02087728871604,0.0160231145759339,1610,"tags=42%, list=10%, signal=38%","7048/657/4041/394/3791/2252/8642/8660/2260/4609/5154/4781/9464/130497/2719/2263/93986"
"GO:0043374","GO:0043374","CD8-positive, alpha-beta T cell differentiation",14,0.748481310981247,1.69143828372351,0.00303753152500376,0.0210169330999656,0.0161302902726423,2589,"tags=64%, list=16%, signal=54%","11006/8651/864/3071/3659/8320/6522/944/51043"
"GO:0002679","GO:0002679","respiratory burst involved in defense response",14,0.748153129312736,1.69069664992452,0.00303753152500376,0.0210169330999656,0.0161302902726423,2845,"tags=71%, list=18%, signal=59%","6280/56833/79415/5294/653361/5293/2896/3055/11221/3988"
"GO:0016101","GO:0016101","diterpenoid metabolic process",55,-0.546984597055411,-1.63898107869398,0.0030375749167549,0.0210169330999656,0.0161302902726423,1826,"tags=25%, list=11%, signal=23%","9249/4035/83875/8228/84649/128/224/127/4023/8854/124/130/4036/125"
"GO:0072079","GO:0072079","nephron tubule formation",14,-0.76103360993277,-1.73161984079254,0.00307110223371687,0.0211976441270542,0.0162689842156902,289,"tags=43%, list=2%, signal=42%","26585/30812/153572/2625/130497/79192"
"GO:0002566","GO:0002566","somatic diversification of immune receptors via somatic mutation",14,0.747945649407914,1.69022778123138,0.00307109506963601,0.0211976441270542,0.0162689842156902,951,"tags=21%, list=6%, signal=20%","9156/10721/103"
"GO:0046718","GO:0046718","symbiont entry into host cell",119,0.464125467777976,1.53522295052513,0.00309245765576814,0.0213193285618136,0.016362375827349,1543,"tags=24%, list=10%, signal=22%","1380/115362/7852/1234/6504/941/3123/7293/6404/972/983/3965/942/3383/920/81559/79581/3695/50848/1508/81607/6510/23601/6737/7037/7706/8673/156/5359"
"GO:0038128","GO:0038128","ERBB2 signaling pathway",19,-0.736335246863638,-1.78318128486635,0.00310322400392304,0.0213678071605868,0.0163995826770117,407,"tags=26%, list=3%, signal=26%","8895/1956/374/2066/3084"
"GO:0051098","GO:0051098","regulation of binding",97,0.480452810735018,1.54881230841145,0.00310867683927741,0.0213796260508958,0.0164086535595462,1530,"tags=20%, list=9%, signal=18%","6664/4318/1869/5329/149628/51176/147138/83666/9750/151636/3925/81620/3676/55355/6737/6790/602/8751/4931"
"GO:0008585","GO:0008585","female gonad development",77,-0.512346163587553,-1.63791188164446,0.00317081107168813,0.0217807694504195,0.0167165271890856,1736,"tags=27%, list=11%, signal=24%","83943/23411/2494/596/6422/4089/3791/4882/2309/84159/9353/283/6586/25976/54361/5156/2099/9510/3815/64478/5241"
"GO:0000077","GO:0000077","DNA damage checkpoint signaling",111,0.474586731092488,1.55329559596479,0.00320108632796962,0.0219461669872419,0.0168434681783648,2881,"tags=29%, list=18%, signal=24%","1869/63967/51514/26270/83666/5347/3014/983/4582/146956/83990/151636/2177/4067/641/675/25896/79968/1017/672/8525/11200/55159/9675/90381/5883/5591/84444/5888/27339/9894/54584"
"GO:0051701","GO:0051701","biological process involved in interaction with host",157,0.433203110607111,1.48793922035171,0.00320256019474781,0.0219461669872419,0.0168434681783648,1832,"tags=22%, list=11%, signal=19%","1380/115362/131578/7852/1234/6504/941/3123/7293/6404/972/983/3965/942/3383/920/81559/79581/3695/50848/1508/81607/6510/23601/6737/7037/7706/8673/156/5359/2519/57617/3434/6520"
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis",27,-0.663110661021828,-1.73308376364231,0.00326184867441029,0.0222724321181094,0.017093873470217,1112,"tags=33%, list=7%, signal=31%","7482/10413/10253/10252/9231/3202/284217/2263/2255"
"GO:0060428","GO:0060428","lung epithelium development",43,-0.582365973709672,-1.68679654697368,0.00325950773956997,0.0222724321181094,0.017093873470217,1374,"tags=28%, list=9%, signal=26%","54206/2252/7067/10413/7068/60485/4781/3202/3479/2263/93986/2255"
"GO:0007623","GO:0007623","circadian rhythm",166,-0.413532019387413,-1.47780389458681,0.00325566497868074,0.0222724321181094,0.017093873470217,2192,"tags=22%, list=14%, signal=19%","79365/406/5602/7071/8945/26224/23239/8792/4804/23411/85457/1408/9475/2776/4783/1958/1960/55366/3727/5728/5243/9572/83594/5592/687/3479/8864/5350/5187/3400/9099/285382/22871/10891/4916/4915"
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway",299,0.373704033231658,1.3762202466342,0.00326963410594307,0.02229898254375,0.0171142506618085,2420,"tags=22%, list=15%, signal=19%","6280/4318/6279/1869/2537/1870/497189/3932/5329/7805/79094/3429/100133941/597/5831/489/972/4582/9641/578/142/6498/9368/51246/51657/3091/30001/7186/10105/5326/57761/6615/675/5371/8445/602/7133/5604/9181/2023/1032/4282/10525/5580/27113/64782/54870/2213/3070/84447/672/220042/10962/11200/2876/8517/5883/836/4487/219790/2534/27429/7124/581/5591/10961/11035"
"GO:0046324","GO:0046324","regulation of D-glucose import",44,-0.577129554474492,-1.67878221044083,0.00329999851894351,0.0224792756254699,0.0172526238358801,1375,"tags=25%, list=9%, signal=23%","55198/8660/5167/3479/3667/55022/5295/9481/10580/28999/2719"
"GO:0051315","GO:0051315","attachment of mitotic spindle microtubules to kinetochore",24,0.695297579124814,1.74581074012024,0.00337761373638725,0.0229806252076193,0.0176374047289663,2431,"tags=46%, list=15%, signal=39%","332/11004/10403/55143/9212/983/81620/8379/3619/348235/1062"
"GO:1902624","GO:1902624","positive regulation of neutrophil migration",30,0.660887128785206,1.74101537902112,0.00340528320442547,0.023086529023368,0.0177186848701211,1708,"tags=33%, list=11%, signal=30%","1236/5880/101/9750/972/3071/728/4192/7060/719"
"GO:0086009","GO:0086009","membrane repolarization",42,-0.60904520594901,-1.74088688859716,0.00340153093234561,0.023086529023368,0.0177186848701211,1888,"tags=40%, list=12%, signal=36%","6640/845/3752/776/3759/2316/781/23327/9722/9472/482/6330/6327/287/3736/857/477"
"GO:0001771","GO:0001771","immunological synapse formation",17,0.735381381066748,1.72620635126637,0.00339890626958572,0.023086529023368,0.0177186848701211,1620,"tags=35%, list=10%, signal=32%","1236/923/5551/1794/84868/81704"
"GO:0043304","GO:0043304","regulation of mast cell degranulation",24,0.694512838432365,1.74384034820429,0.00341298109801666,0.023095774989161,0.0177257810582939,1887,"tags=46%, list=12%, signal=41%","5880/8832/3965/6813/2207/11314/201294/4067/6850/8673/2624"
"GO:0055007","GO:0055007","cardiac muscle cell differentiation",99,-0.466416824779521,-1.54457213913405,0.00341471961566414,0.023095774989161,0.0177257810582939,1564,"tags=24%, list=10%, signal=22%","657/4628/80000/221476/5159/4089/10818/28514/6444/2274/8324/5997/5592/6443/80206/9472/6910/4211/3479/9096/5156/7373/3084/4629"
"GO:0071168","GO:0071168","protein localization to chromatin",55,0.555034524668731,1.63664982532254,0.00343804256200868,0.0232260679336643,0.0178257796168523,3497,"tags=44%, list=22%, signal=34%","51176/8335/2146/8368/8970/5347/4796/8359/142/6688/8361/51548/8364/8294/23613/121504/5591/91782/8360/8365/55656/3012/8366/3720"
"GO:0055010","GO:0055010","ventricular cardiac muscle tissue morphogenesis",36,-0.615871817838197,-1.70799392987226,0.00349402208325343,0.0235764084438398,0.0180946625264813,1564,"tags=22%, list=10%, signal=20%","657/1909/4089/7168/7049/2263/4036/3084"
