"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0021543","GO:0021543","pallium development","24/1233","201/18860",0.119402985074627,1.82639115856242,3.11523759088088,0.0031297105861435,0.0254184506655038,0.0193804505295315,"NTRK2/LRP8/RELN/TACC3/ID4/PAX5/FOXP2/FAT4/PLCB1/EZH2/LEF1/WDR62/CNTNAP2/DIXDC1/TFAP2C/FBXO41/ASPM/CDON/PLXNA3/KIF14/GLI3/CDH2/KCNA1/EGFR",24
"GO:1903034","GO:1903034","regulation of response to wounding","22/1233","179/18860",0.122905027932961,1.87995849701188,3.12852990614274,0.00319735919233063,0.0259293988426932,0.0197700260391282,"MMRN1/PTN/SPP1/TFPI/CAV1/NTRK3/PROS1/FGF2/PDGFRA/PLAUR/PTPN6/MYLK/SLC12A2/SIGLEC10/SMOC2/PLAT/CCN4/WNT4/RTN4R/PDGFA/IL33/PLAU",22
"GO:0006958","GO:0006958","complement activation, classical pathway","8/1233","39/18860",0.205128205128205,3.13764634932518,3.53425987325378,0.00325133872739522,0.026289258779559,0.0200444034115246,"IGHG1/IGHG3/CR2/IGHG4/C1QC/C1QB/C1QA/C8G",8
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","8/1233","39/18860",0.205128205128205,3.13764634932518,3.53425987325378,0.00325133872739522,0.026289258779559,0.0200444034115246,"IQGAP3/NCKAP1L/FMNL3/LLGL2/LCP1/FMNL1/EHD2/ECT2",8
"GO:0050817","GO:0050817","coagulation","28/1233","248/18860",0.112903225806452,1.72697067210842,3.04788007929618,0.00338495834725131,0.0273292949747105,0.0208373852613747,"MMRN1/TFPI/CSRP1/CAV1/PROS1/SVEP1/PDGFRA/PLAUR/PTPN6/LCK/IL6ST/F10/PLAT/F11R/FERMT3/ANGPT4/ITGA2/SLC7A11/F5/MYL9/PRRG3/COMP/CYP4F11/PRKCQ/PDGFA/PLAU/VAV1/FCER1G",28
"GO:0050688","GO:0050688","regulation of defense response to virus","11/1233","66/18860",0.166666666666667,2.54933765882671,3.33472557254668,0.00345256963601827,0.0278341180965597,0.0212222906857026,"STAT1/IL12RB1/PARP9/FOXP3/DTX3L/LILRB1/MICB/SPN/APOBEC3G/CGAS/CD37",11
"GO:0042398","GO:0042398","modified amino acid biosynthetic process","9/1233","48/18860",0.1875,2.86800486618005,3.42714755431357,0.00350550146201264,0.0281365322625472,0.02145286818472,"SLC7A11/CHAC1/BBOX1/GGT6/GAMT/GATM/MTHFD1L/GCH1/ALDH7A1",9
"GO:0060428","GO:0060428","lung epithelium development","9/1233","48/18860",0.1875,2.86800486618005,3.42714755431357,0.00350550146201264,0.0281365322625472,0.02145286818472,"FGFR2/FGF10/FOXP2/SAV1/ADAMTSL2/NFIB/IGF1/HOXA5/THRB",9
"GO:1901976","GO:1901976","regulation of cell cycle checkpoint","9/1233","48/18860",0.1875,2.86800486618005,3.42714755431357,0.00350550146201264,0.0281365322625472,0.02145286818472,"MAP3K20/KNL1/BIRC5/CDCA8/NDC80/AURKB/GEN1/DUSP1/CCNB1",9
"GO:0051225","GO:0051225","spindle assembly","18/1233","137/18860",0.131386861313869,2.00969684053492,3.13700512725308,0.00357797004368269,0.0286761464408771,0.0218643002592308,"MYBL2/BIRC5/KIF4A/STIL/TPX2/UHRF1/PLK1/KIFC1/CDC20/ASPM/STARD9/SAC3D1/KIF23/CDCA8/NDC80/RIPOR2/AURKB/CCNB2",18
"GO:0007405","GO:0007405","neuroblast proliferation","12/1233","76/18860",0.157894736842105,2.41516199257267,3.2694189741774,0.0036600775103908,0.0292485610100427,0.0223007411889351,"FGFR2/SOX10/PTN/ID4/FGF2/LEF1/WDR62/ASPM/CDON/GLI3/CX3CL1/KCNA1",12
"GO:0090307","GO:0090307","mitotic spindle assembly","12/1233","76/18860",0.157894736842105,2.41516199257267,3.2694189741774,0.0036600775103908,0.0292485610100427,0.0223007411889351,"MYBL2/BIRC5/KIF4A/TPX2/UHRF1/PLK1/KIFC1/CDC20/KIF23/CDCA8/RIPOR2/AURKB",12
"GO:0060143","GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","6/1233","24/18860",0.25,3.82400648824007,3.66124369212792,0.00373990136855968,0.0298428864307517,0.0227538881791301,"CXCL9/CD53/RAPGEF3/RIPOR2/EHD2/TYROBP",6
"GO:0002864","GO:0002864","regulation of acute inflammatory response to antigenic stimulus","5/1233","17/18860",0.294117647058824,4.49883116263537,3.81701695331898,0.00377810375835603,0.0299729564829578,0.0228530608724358,"FCGR1A/PLA2G2D/CCR7/SPN/FCER1G",5
"GO:0051014","GO:0051014","actin filament severing","5/1233","17/18860",0.294117647058824,4.49883116263537,3.81701695331898,0.00377810375835603,0.0299729564829578,0.0228530608724358,"GSN/DSTN/FMNL1/CFL2/SVIL",5
"GO:0072087","GO:0072087","renal vesicle development","5/1233","17/18860",0.294117647058824,4.49883116263537,3.81701695331898,0.00377810375835603,0.0299729564829578,0.0228530608724358,"STAT1/KIF26B/OSR1/WNT4/SIX2",5
"GO:0097091","GO:0097091","synaptic vesicle clustering","5/1233","17/18860",0.294117647058824,4.49883116263537,3.81701695331898,0.00377810375835603,0.0299729564829578,0.0228530608724358,"SYNDIG1/SYN2/NLGN1/PCDH17/CDH2",5
"GO:0007599","GO:0007599","hemostasis","28/1233","250/18860",0.112,1.71315490673155,3.00214980010808,0.00379045313382469,0.0300274102091988,0.0228945794433923,"MMRN1/TFPI/CSRP1/CAV1/PROS1/SVEP1/PDGFRA/PLAUR/PTPN6/LCK/IL6ST/F10/PLAT/F11R/FERMT3/ANGPT4/ITGA2/SLC7A11/F5/MYL9/PRRG3/COMP/CYP4F11/PRKCQ/PDGFA/PLAU/VAV1/FCER1G",28
"GO:0035136","GO:0035136","forelimb morphogenesis","8/1233","40/18860",0.2,3.05920519059205,3.44803350042922,0.00383558038016277,0.0302100244618863,0.0230338147782588,"TP63/ARK2C/OSR1/RECK/ALX4/ALDH1A2/ZBTB16/RUNX2",8
"GO:0045730","GO:0045730","respiratory burst","8/1233","40/18860",0.2,3.05920519059205,3.44803350042922,0.00383558038016277,0.0302100244618863,0.0230338147782588,"SLAMF8/RAC2/CD52/CYBB/CD24/CYBC1/S100A9/CYBA",8
"GO:0070633","GO:0070633","transepithelial transport","8/1233","40/18860",0.2,3.05920519059205,3.44803350042922,0.00383558038016277,0.0302100244618863,0.0230338147782588,"PARP12/ABCG2/SLC12A2/EDNRB/SLC26A6/AQP1/P2RY6/GPLD1",8
"GO:1904385","GO:1904385","cellular response to angiotensin","8/1233","40/18860",0.2,3.05920519059205,3.44803350042922,0.00383558038016277,0.0302100244618863,0.0230338147782588,"CAV1/INHBA/AGT/CDC6/SLC26A6/CYBA/AGTR1/MIR145",8
"GO:0006949","GO:0006949","syncytium formation","11/1233","67/18860",0.164179104477612,2.51128784302333,3.27746603429258,0.00389220939205669,0.0305680835181037,0.0233068190583777,"CXCL9/CXCL10/ADAMTS5/CD53/ADAMTS15/CDON/DOCK2/RAPGEF3/RIPOR2/EHD2/TYROBP",11
"GO:0060675","GO:0060675","ureteric bud morphogenesis","11/1233","67/18860",0.164179104477612,2.51128784302333,3.27746603429258,0.00389220939205669,0.0305680835181037,0.0233068190583777,"GATA3/GPC3/KIF26B/FGF2/HS3ST3B1/AGT/WNT4/PKD2/GLI3/SIX2/MYC",11
"GO:0090263","GO:0090263","positive regulation of canonical Wnt signaling pathway","16/1233","117/18860",0.136752136752137,2.09176423288345,3.132953196265,0.00392431739107731,0.0307760936944945,0.0234654176679559,"FGFR2/FGF10/GPC3/FGF2/DAAM2/SEMA5A/WLS/RSPO1/RECK/DKK2/ASPM/ADGRA2/EGFR/BAMBI/MIR145/DACT1",16
"GO:0001773","GO:0001773","myeloid dendritic cell activation","7/1233","32/18860",0.21875,3.34600567721006,3.51280157964977,0.00397972319714996,0.0310327703435881,0.0236611223222366,"CD2/SLAMF1/BATF2/CAMK4/DOCK2/IRF4/CD37",7
"GO:0002230","GO:0002230","positive regulation of defense response to virus by host","7/1233","32/18860",0.21875,3.34600567721006,3.51280157964977,0.00397972319714996,0.0310327703435881,0.0236611223222366,"STAT1/IL12RB1/PARP9/DTX3L/LILRB1/APOBEC3G/CGAS",7
"GO:0061437","GO:0061437","renal system vasculature development","7/1233","32/18860",0.21875,3.34600567721006,3.51280157964977,0.00397972319714996,0.0310327703435881,0.0236611223222366,"PDGFD/PDGFRA/OSR1/ACTA2/AQP1/PKD2/CD34",7
"GO:0061440","GO:0061440","kidney vasculature development","7/1233","32/18860",0.21875,3.34600567721006,3.51280157964977,0.00397972319714996,0.0310327703435881,0.0236611223222366,"PDGFD/PDGFRA/OSR1/ACTA2/AQP1/PKD2/CD34",7
"GO:0007520","GO:0007520","myoblast fusion","9/1233","49/18860",0.183673469387755,2.80947415462535,3.35425556440434,0.00405021260191727,0.0314856845906197,0.0240064495128756,"CXCL9/CXCL10/ADAMTS5/CD53/ADAMTS15/CDON/DOCK2/RIPOR2/EHD2",9
"GO:0071526","GO:0071526","semaphorin-plexin signaling pathway","9/1233","49/18860",0.183673469387755,2.80947415462535,3.35425556440434,0.00405021260191727,0.0314856845906197,0.0240064495128756,"SEMA3G/HAND2/SEMA5A/SEMA6A/SEMA6D/PLXNA3/PLXNA4/SEMA5B/TYROBP",9
"GO:0006835","GO:0006835","dicarboxylic acid transport","15/1233","107/18860",0.14018691588785,2.14430270368602,3.13941769930096,0.00405506168001222,0.0314856845906197,0.0240064495128756,"NTRK2/ATP1A2/UCP2/APBA1/PER2/LRP2/SLC12A2/KCNK2/SLC17A7/TTYH3/KCNK1/SLC26A6/SLC7A11/SLC26A5/KMO",15
"GO:0002370","GO:0002370","natural killer cell cytokine production","4/1233","11/18860",0.363636363636364,5.56219125562191,4.00292395212793,0.00413593767760732,0.0316202833061766,0.0241090751127801,"HLA-F/CALHM6/CD96/CD226",4
"GO:0002725","GO:0002725","negative regulation of T cell cytokine production","4/1233","11/18860",0.363636363636364,5.56219125562191,4.00292395212793,0.00413593767760732,0.0316202833061766,0.0241090751127801,"LILRB4/HLA-F/FOXP3/SLAMF1",4
"GO:0002727","GO:0002727","regulation of natural killer cell cytokine production","4/1233","11/18860",0.363636363636364,5.56219125562191,4.00292395212793,0.00413593767760732,0.0316202833061766,0.0241090751127801,"HLA-F/CALHM6/CD96/CD226",4
"GO:0002826","GO:0002826","negative regulation of T-helper 1 type immune response","4/1233","11/18860",0.363636363636364,5.56219125562191,4.00292395212793,0.00413593767760732,0.0316202833061766,0.0241090751127801,"ASCL2/JAK3/LGALS9/IL33",4
"GO:0002883","GO:0002883","regulation of hypersensitivity","4/1233","11/18860",0.363636363636364,5.56219125562191,4.00292395212793,0.00413593767760732,0.0316202833061766,0.0241090751127801,"FCGR1A/CCR7/SPN/FCER1G",4
"GO:0033632","GO:0033632","regulation of cell-cell adhesion mediated by integrin","4/1233","11/18860",0.363636363636364,5.56219125562191,4.00292395212793,0.00413593767760732,0.0316202833061766,0.0241090751127801,"CCL5/CD3E/FERMT3/SKAP1",4
"GO:0035457","GO:0035457","cellular response to interferon-alpha","4/1233","11/18860",0.363636363636364,5.56219125562191,4.00292395212793,0.00413593767760732,0.0316202833061766,0.0241090751127801,"GATA3/OAS1/PYHIN1/MYC",4
"GO:0045586","GO:0045586","regulation of gamma-delta T cell differentiation","4/1233","11/18860",0.363636363636364,5.56219125562191,4.00292395212793,0.00413593767760732,0.0316202833061766,0.0241090751127801,"PTPRC/LCK/LEF1/NCKAP1L",4
"GO:0050859","GO:0050859","negative regulation of B cell receptor signaling pathway","4/1233","11/18860",0.363636363636364,5.56219125562191,4.00292395212793,0.00413593767760732,0.0316202833061766,0.0241090751127801,"FCRL3/PTPN6/LPXN/CD300A",4
"GO:0051987","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","4/1233","11/18860",0.363636363636364,5.56219125562191,4.00292395212793,0.00413593767760732,0.0316202833061766,0.0241090751127801,"BIRC5/CDCA8/AURKB/CCNB1",4
"GO:0060525","GO:0060525","prostate glandular acinus development","4/1233","11/18860",0.363636363636364,5.56219125562191,4.00292395212793,0.00413593767760732,0.0316202833061766,0.0241090751127801,"FGFR2/TP63/ESR1/IGF1",4
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","19/1233","150/18860",0.126666666666667,1.9374966207083,3.04880826452459,0.00423531860055341,0.0323349149503896,0.0246539503063852,"PLEKHH2/LMOD1/DAAM2/SEMA5A/CORO1A/PAK3/CYFIP2/GSN/CCR7/NCKAP1L/CARMIL2/CYRIB/FER/COTL1/DSTN/CFL2/CXCL12/SVIL/TMOD1",19
"GO:0045926","GO:0045926","negative regulation of growth","26/1233","229/18860",0.11353711790393,1.73666670208282,2.9663498102528,0.00429887732177692,0.032774449107809,0.0249890757672562,"SPP1/CDKN2A/FHL1/GPC3/SEMA3G/STC2/SPART/INHBA/SEMA5A/TRIM46/KCNK2/NPR1/RERG/BST2/SLIT3/PLAC8/SAV1/CRYAB/SEMA6D/ZC3H12D/PLXNA3/CDHR2/RTN4R/GNG4/ARHGAP4/G6PD",26
"GO:0046683","GO:0046683","response to organophosphorus","17/1233","129/18860",0.131782945736434,2.01575535814205,3.06164731881289,0.00442118941543382,0.0336600707372527,0.0256643233031185,"STAT1/RYR3/AREG/PER1/LPAR1/P2RX5/SLC26A6/AQP1/PKD2/TIFAB/CPS1/RAPGEF3/P2RY6/HCN2/DUSP1/TLR7/AKAP6",17
"GO:0034368","GO:0034368","protein-lipid complex remodeling","8/1233","41/18860",0.195121951219512,2.9845904298459,3.36446656117517,0.00449765695121516,0.0340999641979942,0.0259997227169676,"LIPG/AGT/CETP/APOC1/PCSK6/GPIHBP1/AGTR1/LPL",8
"GO:0034369","GO:0034369","plasma lipoprotein particle remodeling","8/1233","41/18860",0.195121951219512,2.9845904298459,3.36446656117517,0.00449765695121516,0.0340999641979942,0.0259997227169676,"LIPG/AGT/CETP/APOC1/PCSK6/GPIHBP1/AGTR1/LPL",8
"GO:0072539","GO:0072539","T-helper 17 cell differentiation","8/1233","41/18860",0.195121951219512,2.9845904298459,3.36446656117517,0.00449765695121516,0.0340999641979942,0.0259997227169676,"ASCL2/JAK3/IL12RB1/SLAMF6/FOXP3/IL6ST/IRF4/LY9",8
"GO:0034728","GO:0034728","nucleosome organization","18/1233","140/18860",0.128571428571429,1.96663190823775,3.03615464887185,0.00451311817373481,0.0341698601424956,0.0260530153000779,"MCM2/H3C11/H3C10/HMGA1/ASF1B/H1-5/H2AX/H2BC11/H4C13/H2BC13/H3C3/H3C7/H2BC17/H3C12/H2BC7/H2BC9/NAP1L2/H3C2",18
"GO:0055006","GO:0055006","cardiac cell development","14/1233","98/18860",0.142857142857143,2.18514656470861,3.11097986549448,0.00454552974965247,0.0343260974475131,0.0261721393726111,"TGFBR3/MYH11/PDGFRA/INHBA/ALPK2/COL14A1/TBX18/MEIS1/FHOD3/IGF1/SGCB/CCNB1/AKAP6/G6PD",14
"GO:0051881","GO:0051881","regulation of mitochondrial membrane potential","12/1233","78/18860",0.153846153846154,2.35323476199389,3.16738747467817,0.00454629533237979,0.0343260974475131,0.0261721393726111,"CDKN2A/IFI6/UCP2/SPART/DCN/SLC25A27/PYCR1/PID1/BAK1/PARP1/HSH2D/ABCD1",12
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","20/1233","162/18860",0.123456790123457,1.88839826579756,3.00344233424178,0.00455871994364871,0.0343724972059684,0.0262075171474078,"FHL1/PKMYT1/CDC25A/BIRC5/CENPF/PLCB1/FOXM1/CLSPN/CDC25B/PLK1/CDC6/DTL/CDC20/KIF14/CDC7/NDC80/AURKB/CCNB2/CCNB1/GPR132",20
"GO:0050850","GO:0050850","positive regulation of calcium-mediated signaling","10/1233","59/18860",0.169491525423729,2.59254677168818,3.24025652205716,0.00458774737476676,0.0345305230919864,0.0263280049342781,"ZAP70/PTPRC/PDGFRA/CD3E/P2RX5/CD4/CCL4/PRNP/IGF1/AKAP6",10
"GO:0046849","GO:0046849","bone remodeling","13/1233","88/18860",0.147727272727273,2.2596401975964,3.1324506739858,0.00459229463115932,0.0345305230919864,0.0263280049342781,"PTN/SPP1/ADAM8/PDK4/RUFY4/CSK/RAC2/LEPR/CTHRC1/SNX10/PTH1R/CD38/TCIRG1",13
"GO:0007265","GO:0007265","Ras protein signal transduction","16/1233","119/18860",0.134453781512605,2.05660853149045,3.05803801358314,0.00464370821195799,0.034650194021983,0.0264192487543339,"FGF10/CDKN2A/RASAL3/FGF2/FOXM1/PLD1/IQGAP3/WNT4/DOK3/RASGRF1/RAPGEF3/GRAP2/SPRY4/IGF1/GRAP/DOK2",16
"GO:0045953","GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","6/1233","25/18860",0.24,3.67104622871046,3.53443714651034,0.00465288097560729,0.034650194021983,0.0264192487543339,"TIGIT/HLA-F/HLA-B/LILRB1/HLA-A/LGALS9",6
"GO:0050855","GO:0050855","regulation of B cell receptor signaling pathway","6/1233","25/18860",0.24,3.67104622871046,3.53443714651034,0.00465288097560729,0.034650194021983,0.0264192487543339,"FCRL3/FCMR/PTPN6/CD19/LPXN/CD300A",6
"GO:0060444","GO:0060444","branching involved in mammary gland duct morphogenesis","6/1233","25/18860",0.24,3.67104622871046,3.53443714651034,0.00465288097560729,0.034650194021983,0.0264192487543339,"PGR/CSMD1/AREG/ESR1/WNT4/TFAP2C",6
"GO:0072540","GO:0072540","T-helper 17 cell lineage commitment","6/1233","25/18860",0.24,3.67104622871046,3.53443714651034,0.00465288097560729,0.034650194021983,0.0264192487543339,"JAK3/IL12RB1/SLAMF6/IL6ST/IRF4/LY9",6
"GO:0090023","GO:0090023","positive regulation of neutrophil chemotaxis","6/1233","25/18860",0.24,3.67104622871046,3.53443714651034,0.00465288097560729,0.034650194021983,0.0264192487543339,"CCR7/NCKAP1L/CD74/RAC2/RIPOR2/C5AR1",6
"GO:1903902","GO:1903902","positive regulation of viral life cycle","6/1233","25/18860",0.24,3.67104622871046,3.53443714651034,0.00465288097560729,0.034650194021983,0.0264192487543339,"HLA-DRB1/TRIM11/CD74/CD4/KPNA2/LGALS9",6
"GO:0046636","GO:0046636","negative regulation of alpha-beta T cell activation","9/1233","50/18860",0.18,2.75328467153285,3.28318009880698,0.00465884961640107,0.034650194021983,0.0264192487543339,"ASCL2/JAK3/FOXP3/LILRB1/RUNX3/SOCS1/LGALS9/GLI3/CD300A",9
"GO:0002753","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","25/1233","219/18860",0.114155251141553,1.74612168412788,2.93730322641633,0.00470449909732676,0.0349422361720036,0.0266419180474192,"GBP5/OAS3/FCRL3/MAP3K20/PIK3AP1/OAS1/RSAD2/PTPN6/SLC15A3/OASL/TRIM11/TRAF3IP3/IRF5/NLRC3/IRAK1/RNF39/MYD88/DDX60/PARP1/IRF7/AURKB/CGAS/ZDHHC12/BIRC3/TLR7",25
"GO:0030517","GO:0030517","negative regulation of axon extension","7/1233","33/18860",0.212121212121212,3.24461156577945,3.41318062201697,0.00477125606955079,0.0352943996280014,0.0269104271917054,"SEMA3G/SEMA5A/TRIM46/SEMA6D/PLXNA3/RTN4R/ARHGAP4",7
"GO:0036336","GO:0036336","dendritic cell migration","7/1233","33/18860",0.212121212121212,3.24461156577945,3.41318062201697,0.00477125606955079,0.0352943996280014,0.0269104271917054,"CCL5/CCR5/SLAMF8/CXCR4/CCR7/SLAMF1/LGALS9",7
"GO:0090022","GO:0090022","regulation of neutrophil chemotaxis","7/1233","33/18860",0.212121212121212,3.24461156577945,3.41318062201697,0.00477125606955079,0.0352943996280014,0.0269104271917054,"CCR7/NCKAP1L/CD74/RAC2/JAM3/RIPOR2/C5AR1",7
"GO:0051098","GO:0051098","regulation of binding","15/1233","109/18860",0.137614678899083,2.10495769994866,3.05983741663965,0.00483671931723337,0.0357129089911149,0.0272295221717537,"MMP9/SOX11/GATA3/E2F1/PLAUR/PARP9/DTX3L/LEF1/TMC8/PYHIN1/NFIB/IGF1/RIPOR2/JUN/ITGA4",15
"GO:0030308","GO:0030308","negative regulation of cell growth","21/1233","174/18860",0.120689655172414,1.84607209777107,2.96534679497966,0.00484088024687747,0.0357129089911149,0.0272295221717537,"SPP1/CDKN2A/FHL1/SEMA3G/SPART/INHBA/SEMA5A/TRIM46/NPR1/RERG/BST2/SLIT3/CRYAB/SEMA6D/ZC3H12D/PLXNA3/CDHR2/RTN4R/GNG4/ARHGAP4/G6PD",21
"GO:0008360","GO:0008360","regulation of cell shape","18/1233","141/18860",0.127659574468085,1.95268416420769,3.00309345029301,0.00486622649452321,0.0358515798533244,0.0273352526043558,"RHOJ/KIT/PALMD/CORO1A/LPAR1/RAC2/FMNL3/F11R/WASF3/DNMBP/SLC26A5/S100B/ITGA7/PARVG/FMNL1/PARVA/FGD3/BAMBI",18
"GO:0051058","GO:0051058","negative regulation of small GTPase mediated signal transduction","11/1233","69/18860",0.159420289855072,2.43849689105164,3.16599476925793,0.00490501172773334,0.036088755641952,0.027516088710332,"RASAL3/CGNL1/WNT4/CYRIB/ARHGAP30/GMIP/ARHGAP45/SPRY4/RIPOR2/DLC1/ARHGAP22",11
"GO:0002430","GO:0002430","complement receptor mediated signaling pathway","5/1233","18/18860",0.277777777777778,4.24889609804452,3.64720556329106,0.00495310060099926,0.0362476907618582,0.0276372697480468,"FPR3/CR2/FPR1/C5AR1/GPLD1",5
"GO:0002830","GO:0002830","positive regulation of type 2 immune response","5/1233","18/18860",0.277777777777778,4.24889609804452,3.64720556329106,0.00495310060099926,0.0362476907618582,0.0276372697480468,"GATA3/RSAD2/CD74/CD86/IL33",5
"GO:0032695","GO:0032695","negative regulation of interleukin-12 production","5/1233","18/18860",0.277777777777778,4.24889609804452,3.64720556329106,0.00495310060099926,0.0362476907618582,0.0276372697480468,"TIGIT/JAK3/LILRB1/CCR7/SLAMF1",5
"GO:0043392","GO:0043392","negative regulation of DNA binding","5/1233","18/18860",0.277777777777778,4.24889609804452,3.64720556329106,0.00495310060099926,0.0362476907618582,0.0276372697480468,"SOX11/E2F1/LEF1/NFIB/JUN",5
"GO:0050766","GO:0050766","positive regulation of phagocytosis","12/1233","79/18860",0.151898734177215,2.3234469801965,3.11754264499388,0.00504957041585783,0.0368551312752077,0.0281004164194755,"IL2RB/SIRPG/PTPRC/FCGR1A/NCKAP1L/IL2RG/CD300LF/ITGA2/DOCK2/CYBA/FCGR2A/FCER1G",12
"GO:0140374","GO:0140374","antiviral innate immune response","12/1233","79/18860",0.151898734177215,2.3234469801965,3.11754264499388,0.00504957041585783,0.0368551312752077,0.0281004164194755,"CXCL10/OAS3/OAS2/CR2/ZBP1/OAS1/OASL/IFIT3/MX1/APOBEC3G/USP18/ATAD3A",12
"GO:0048705","GO:0048705","skeletal system morphogenesis","26/1233","232/18860",0.112068965517241,1.71420980507313,2.89493190235065,0.00510323688663149,0.0371972286516921,0.0283612506209179,"FGFR2/SOX11/PAX5/PDGFRA/OSR1/ALX4/POC1A/CHST11/CBS/TIPARP/MMP16/TIFAB/RUNX2/COMP/HOXB5/GLI3/HOXB6/SIX2/MYC/SPEF2/FREM1/MGP/MTHFD1L/TBX15/HOXA5/HOXB2",26
"GO:0050878","GO:0050878","regulation of body fluid levels","39/1233","389/18860",0.10025706940874,1.53353473564383,2.81218548373992,0.00523087260351735,0.0380655067969068,0.029023274512958,"MMRN1/FGF10/TFPI/OAS2/CSRP1/CAV1/PROS1/ANO1/SVEP1/PDGFRA/ERBB4/PLAUR/PTPN6/LCK/IL6ST/NPR1/PTPRO/F10/PLAT/EDNRB/F11R/FERMT3/ANGPT4/ITGA2/SLC7A11/F5/MYL9/AQP1/TIFAB/PRRG3/COMP/CYP4F11/PRKCQ/PDGFA/CYBA/WNK4/PLAU/VAV1/FCER1G",39
"GO:0002360","GO:0002360","T cell lineage commitment","8/1233","42/18860",0.19047619047619,2.91352875294481,3.28340588136839,0.00524407340585413,0.0380655067969068,0.029023274512958,"JAK3/IL12RB1/SLAMF6/FOXP3/IL6ST/SPN/IRF4/LY9",8
"GO:0010762","GO:0010762","regulation of fibroblast migration","8/1233","42/18860",0.19047619047619,2.91352875294481,3.28340588136839,0.00524407340585413,0.0380655067969068,0.029023274512958,"FGF2/AKAP12/ACTA2/AQP1/FER/ARHGAP4/PRR5L/MIR145",8
"GO:0030832","GO:0030832","regulation of actin filament length","19/1233","153/18860",0.124183006535948,1.89950649089049,2.95460623638918,0.00525849876076164,0.0380655067969068,0.029023274512958,"PLEKHH2/LMOD1/DAAM2/SEMA5A/CORO1A/PAK3/CYFIP2/GSN/CCR7/NCKAP1L/CARMIL2/CYRIB/FER/COTL1/DSTN/CFL2/CXCL12/SVIL/TMOD1",19
"GO:0006939","GO:0006939","smooth muscle contraction","15/1233","110/18860",0.136363636363636,2.08582172085822,3.02068819205003,0.00527103656413142,0.0380655067969068,0.029023274512958,"ATP1A2/MYH11/CAV1/KIT/CNN1/MYLK/ACTA2/EDNRB/ITGA2/TIFAB/COMP/CD38/SULF1/MIR145/SMTN",15
